RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19900249	1990	SOUTHERN NATURAL GAS CO	18516	1900 5TH ANENUE NORTH	BIRMINGHAM	JEFFERSON	AL	35203						AL	3	68	23	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	72	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	72	0	0	94	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	CHARLES FARELL	2053257554	3/21/1991 0:00	7/22/1991 0:00
19900250	1990	SOUTHERN NATURAL GAS CO	18516	1900 5TH AVENUE NORTH	BIRMINGHAM	JEFFERSON	AL	35203						GA	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES FARREL	2053257554	3/21/1991 0:00	7/22/1991 0:00
19900251	1990	SOUTHERN NATURAL GAS CO	18516	1900 5TH AVENUE NORTH	BIRMINGHAM	JEFFERSON	AL	35203						SC	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES FARRELL	2053257554	3/21/1991 0:00	7/22/1991 0:00
19900253	1990	SOUTH CAROLINA PIPELINE CORP	25169	I-20 EAST & ALPINE ROAD	COLUMBIA	RICHLAND	SC	29223	P.O. BOX 102407	COLUMBIA	RICHLAND	SC	29224	SC	0	1684	0	0	0	0	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	875	446	1	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	875	446	1	0	1684	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GREAGORY W. BRADLEY - ASSOCIATE ENGINEER	8036993141	3/21/1991 0:00	7/22/1991 0:00
19900254	1990	CLINTON - NEWBERRY NATURAL GAS AUTH	2512	SPRINGDALE DRIVE	CLINTON	LAURENS	SC	29325	P.O. BOX 511	CLINTON		SC	29325	SC	0	163	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	132	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	132	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CECIL SCOGIN	8038331862	3/21/1991 0:00	7/22/1991 0:00
19900255	1990	GREENWOOD COMMISSION OF PUBLIC WORKS	6810	520 MONUMENT STREET	GREENWOOD	GREENWOOD	SC	29648						SC	0	34	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RONNIE ANDERSON - SUPT. GAS DIVISION	8032276111	3/21/1991 0:00	7/22/1991 0:00
19900256	1990	PIEDMONT NATURAL GAS CO INC	15518	P.O. BOX 33068	CHARLOTTE	MECKLENBURG	NC	28233						SC	0	103	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	68	9	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	68	9	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RODNEY WOOD	7043643120	3/21/1991 0:00	7/22/1991 0:00
19900257	1990	TEXACO INC	19221	P.O. BOX 61050	NEW ORLEANS	ORLEANS	LA	70161						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	21	0	0	67	0	1	45	21	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL O. CLEMENT	5045956535	3/21/1991 0:00	7/22/1991 0:00
19900258	1990	NATIONAL FUEL GAS DISTRIBUTION CORP	13061	1100 STATE STREET (P.O. BOX 2081)	ERIE	ERIE	PA	16501	10 LAFAYETTE SQUARE (13062)	BUFFALO		NY	14203	PA	62	48	1	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	30	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	30	0	0	111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FRANCIS X. MOUYARD	8148718603	3/21/1991 0:00	7/22/1991 0:00
19900259	1990	PENN - YORK ENERGY CORP	15250	"1100 STATE STREET, P.O. BOX 2081"	ERIE	ERIE	PA	16512						NY	0	26	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	16	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	16	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.E. CHADMAN	8148718526	3/21/1991 0:00	7/22/1991 0:00
19900260	1990	PENN - YORK ENERGY CORP	15250	"1100 STATE STREET, P.O. BOX 2081"	ERIE	ERIE	PA	16512						PA	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D. E. CHADMAN	8148718526	3/21/1991 0:00	7/22/1991 0:00
19900261	1990	NATIONAL FUEL GAS SUPPLY CORP	13063	"1100 STATE STREET, P.O. BOX 2081"	ERIE	ERIE	PA	16512						NY	412	181	0	0	0	0	0	593	0	0	0	0	0	0	0	0	0	3	100	0	0	16	0	119	0	0	0	0	0	0	0	0	0	67	179	221	126	0	593	0	0	0	0	0	0	0	0	99	20	0	0	0	119	0	0	0	0	0	0	0	0	166	199	221	126	0	712	10	0	17	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	D.E. CHADMAN	8148718526	3/21/1991 0:00	7/22/1991 0:00
19900262	1990	NATIONAL FUEL GAS SUPPLY CORP	13063	"1100 STATE STREET, P.O. BOX 2081"	ERIE	ERIE	PA	16512						PA	546	336	229	0	76	2	0	1189	0	0	0	0	0	0	0	0	0	19	788	0	358	89	0	1254	0	0	0	0	0	0	0	0	0	90	389	687	23	0	1189	0	0	0	0	0	0	0	0	709	522	4	19	0	1254	0	0	0	0	0	0	0	0	799	911	691	42	0	2443	59	0	722	0	2	0	14	0	4	0	2	0	5	0	3	0	0	0	0	0	0	0	0	0	D.E. CHADMAN	8148718526	3/21/1991 0:00	7/22/1991 0:00
19900263	1990	ILLINOIS POWER CO	8040	500 S. 27TH STREET	DECATUR	MACON	IL	62525						IL	16	1009	0	0	0	0	0	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	360	214	0	0	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	360	214	0	0	1025	0	0	0	0	1	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	G.E. CARTER	2174246853	3/21/1991 0:00	7/22/1991 0:00
19900264	1990	PHOENIX PIPELINE CO	15920	3708 CALDERWOOD DRIVE	MOBILE	MOBILE	AL	36608	"3400 CITY CEN TOWER II, 301 COMMERCE ST."	FORT WORTH	TARRANT	TX	76102	AL	0	33	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A.L. HOLLINGSWORTH - AGENT	2053445561	3/21/1991 0:00	7/22/1991 0:00
19900265	1990	CENTRAL HUDSON GAS & ELECTRIC CORP	2196	284 SOUTH AVENUE	POUGHKEEPSIE	DUTCHESS	NY	12601						NY	5	140	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	37	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	37	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TIMOTHY D. HAYES	9144865521	3/21/1991 0:00	7/22/1991 0:00
19900266	1990	DELTA GAS INC	3250	"333 N. SAM HOUSTON PKWY E, SUITE 400"	HOUSTON	HARRIS	TX	77060						LA	0	26	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	26	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"JOHN A. RABER - VICE PRESIDENT, ENGINEERING & OPERATIONS"	7135911155	3/21/1991 0:00	7/22/1991 0:00
19900267	1990	LOUISIANA STATE GAS CORP	11823	"333 N. SAM HOUSTON PKWY E., SUITE 400"	HOUSTON	HARRIS	TX	77060						LA	0	62	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	6	22	32	0	0	60	0	0	0	0	0	0	0	0	8	17	0	0	0	25	0	0	0	0	0	0	0	0	16	39	32	0	0	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"JOHN A. RABER - VICE PRESIDENT, ENGINEERING & OPERATIONS"	7135911155	3/21/1991 0:00	7/22/1991 0:00
19900268	1990	CONECUH - MONROE COUNTIES GAS DIST	2688	115 RURAL STREET (P.O. BOX 310)	EVERGREEN	CONECUH	AL	36401						AL	0	98	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SUE HALL	2055782740	3/21/1991 0:00	7/22/1991 0:00
19900269	1990	HANLEY & BIRD	7009	SIGEL STAR RT. BOX 39-B	BROOKVILLE	JEFFERSON	PA	15825	"P.O. BOX 376, 28 KENNEDY STREET"	BRADFORD		PA	16701	PA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	6	59	0	11	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	50	0	0	0	96	0	0	0	0	0	0	0	0	46	50	0	0	0	96	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DONALD R. RICHARDS - DISTRICT MANAGER	8148497386	3/21/1991 0:00	7/22/1991 0:00
19900270	1990	NEBRASKA CITY UTILITIES	13180	100 CENTRAL AVENUE	NEBRASKA CITY	OTOE	NE	68410						NE	0	45	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	20	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	20	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	TOM LANT - GAS SUPERINTENDENT	4028733353	3/21/1991 0:00	5/16/1996 0:00
19900271	1990	CONCORDE GAS GATHERING INC	2790	"601 JEFFERSON, SUITE 1100"	HOUSTON	HARRIS	TX	77002						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ZANE WISE	3183255911	3/21/1991 0:00	7/22/1991 0:00
19900272	1990	LAFAYETTE GAS INTRASTATE	11045	"601 JEFFERSON, SUITE 1100"	HOUSTON	HARRIS	TX	77002						LA	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ZANE WISE	3183255911	3/21/1991 0:00	7/22/1991 0:00
19900273	1990	M G T C INC	12264	P.O. BOX 1749	GILLETTE	CAMPBELL	WY	82717	"12200 N. PECOS STREET, SUITE 230"	DENVER		CO	80234	WY	0	247	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	66	181	0	0	0	247	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	71	183	0	0	0	254	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	R.F. BECK - TRANSMISSION SUPERINTENDENT	3076829710	3/21/1991 0:00	7/22/1991 0:00
19900274	1990	M I G C INC	12270	P.O. BOX 1749	GILLETTE	CAMPBELL	WY	82717	"12200 N. PECOS STREET, SUITE 230"	DENVER		CO	80234	WY	0	187	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6	73	108	0	0	187	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	18	73	108	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.F. BECK - TRANSMISSION SUPERINTENDENT	3076829710	3/21/1991 0:00	7/22/1991 0:00
19900275	1990	HUNT OIL CO	25142	P.O. BOX 144 (FMR 1305 & 315)	POYNOR	HENDERSON	TX	75782	"FOUNTAIN PLACE, 1445 ROSS AT FIELD"	DALLAS		TX	75202	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	31	0	0	0	0	0	0	0	0	0	30	1	0	0	31	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	JEROME E. KROLL	9038762591	3/21/1991 0:00	7/22/1991 0:00
19900276	1990	SARGENT GAS GATHERING SYSTEM	18120	HIGHWAY 60 NORTH	BAY CITY	MATAGORDA	TX	77414						TX	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	12	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GEORGE W. GLOVER - IND. EXEC.	4092451761	3/21/1991 0:00	7/22/1991 0:00
19900277	1990	WELLMAN MUNICIPAL GAS SYSTEM	22357	316 8TH AVENUE	WELLMAN	WASHINGTON	IA	52356						IA	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DONNA B. WADE - CITY CLERK	3196462154	3/21/1991 0:00	7/22/1991 0:00
19900278	1990	WINTERSHALL PIPELINE CORP	26314	"2900 CAMERON STREET, P.O. BOX 8090"	MONROE	QUACHITA PARISH	LA	71211						LA	10	13	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	21	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GARY M. GILBERT	3186654426	3/21/1991 0:00	7/22/1991 0:00
19900279	1990	TEXAS UTILITIES FUEL CO	19325	"400 N. OLIVE STREET, L.B. 82"	DALLAS		TX	75201						TX	0	1457	0	0	0	0	0	1457	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	551	575	273	58	1457	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	551	575	273	58	1461	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DANIEL R. ALCORN - SENIOR ENGINEERING TECHNOLOGIST	2148126870	3/21/1991 0:00	7/22/1991 0:00
19900280	1990	NORTHERN PLAINS NATURAL GAS CO	13769	2223 DODGE STREET	OMAHA	DOUGLAS	NE							IA MN MT ND SD	0	824	0	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	824	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	SCOTT F. SWANSON	4026336521	3/21/1991 0:00	8/8/1991 0:00
19900281	1990	DINERO OIL CORP	3413	P.O. BOX 10739 (850 RAND MORGAN ROAD)	CORPUS CHRISTI	NUECES	TX	78460						TX	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GENE VRANA - VICE PRESIDENT	5122659235	3/21/1991 0:00	7/22/1991 0:00
19900282	1990	PACIFIC INTERSTATE OFFSHORE CO	15020	12100 CALLE REAL	GOLETA	SANTA BARBARA	CA	93117	P.O. BOX 30900	LOS ANGELES		CA	90030	CA	0	1	0	0	0	0	0	1	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GLENN D. LAFEVERS	8059687015	3/21/1991 0:00	7/22/1991 0:00
19900283	1990	PACIFIC OFFSHORE PIPELINE CO	15022	12100 CALLE REAL	GOLETA	SANTA BARBARA	CA	93117	P.O. BOX 30900	LOS ANGELES		CA	90030	CA	0	2	0	0	0	0	0	2	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GLENN D. LAFEVERS	8059687015	3/21/1991 0:00	7/22/1991 0:00
19900284	1990	AMOCO PRODUCTION CO	450	P.O. BOX 3092	HOUSTON	HARRIS	TX	77253						AL	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	K.L. MCGINNIS	7135847362	3/21/1991 0:00	7/22/1991 0:00
19900285	1990	CRANBERRY PIPELINE CORP	2859	"ONE VALLEY SQUARE, SUITE 800"	CHARLESTON	KANAWHA	WV	25301	15375 MEMORIAL DRIVE	HOUSTON		TX	77079	WV	176	113	97	0	0	0	0	386	0	0	0	0	0	0	0	0	42	27	44	0	0	16	0	129	0	0	0	0	0	0	0	0	0	16	262	111	0	0	389	0	0	0	0	0	0	0	0	74	41	13	0	0	128	0	0	0	0	0	0	0	0	90	303	124	0	0	517	40	0	50	0	0	0	5	0	7	0	8	0	0	0	1	0	1	3	0	0	0	0	0	0	MICHAEL F. GOFF - CORROSION ENGINEER	3043471600	3/21/1991 0:00	7/22/1991 0:00
19900286	1990	INDUSTRIAL GAS CORP	8110	"ONE VALLEY SQUARE, SUITE 800"	CHARLESTON	KANAWHA	WV	25301	15375 MEMORIAL DRIVE	HOUSTON	HARRIS	TX	77079	WV	7	11	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL F. GOFF - CORROSION ENGINEER	3043471600	3/21/1991 0:00	7/22/1991 0:00
19900287	1990	CABOT OIL & GAS CORP	2001	"ONE VALLEY SQUARE, SUITE 800"	CHARLESTON	KANAWHA	WV	25301	15375 MEMORIAL DRIVE	HOUSTON	HARRIS	TX	77079	WV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL F. GOFF - CORROSION ENGINEERING	3043471600	3/21/1991 0:00	7/22/1991 0:00
19900288	1990	MID - LOUISIANA GAS CO	12462	"P.O. BOX 5008, HWY. 136"	FAIRBANKS	OUACHITA PARISH	LA	71240	"2900 CAMERON STREET, P.O. BOX 8090"	MONROE		LA	71211	LA MS	0	385	0	0	0	0	0	385	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	58	88	231	0	385	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	65	88	231	0	392	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GARY M. GILBERT	3186654426	3/21/1991 0:00	8/8/1991 0:00
19900289	1990	WINTERSHALL PIPELINE CORP	26314	"2900 CAMERON STREET, P.O.BOX 8090"	MONROE	OUACHITA PARISH	LA	71211						LA	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GARY M. GILBERT	3186654426	3/21/1991 0:00	7/22/1991 0:00
19900290	1990	GREAT PLAINS NATURAL GAS CO	6690	105 WEST LINCOLN AVENUE	FERGUS FALLS	OTTER TAIL	MN	56538						MN ND	0	65	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ALLAN E. ANDERSON	5075325758	3/21/1991 0:00	8/8/1991 0:00
19900291	1990	PRESIDIO EXPLORATION INC	15844	"5613 DTC PARKWAY, SUITE 200"	ENGLEWOOD		CO	80111						WY	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	175	0	0	0	0	0	0	0	0		0	13	0	0	0		0	0	0	0	0	0	0	0	105	31	39	0	0	175	0	0	0	0	0	0	0	0	105	44	39	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID J. LARRABEE	3037931034	3/21/1991 0:00	1/26/1994 0:00
19900292	1990	TRANSWESTERN PIPELINE CO	19610	"1400 SMITH STREET, P.O. BOX 1188"	HOUSTON	HARRIS	TX	77251						AZ NM OK TX	23	3745	0	0	0	0	0	3768	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	714	0	0	0	0	0	0	0	0		611	1114	488	512	1043		0	0	0	0	0	0	0	0	449	256	9	0	0	714	0	0	0	0	0	0	0	0	1060	1370	497	512	1043	4482	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ANTHONY R. ROCK	7138537300	3/21/1991 0:00	10/9/1991 0:00
