RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
970135	97	UNITED CITIES GAS CO                              	20211	5300 MARYLAND WAY                       	BRENTWOOD                	WILLIAMSON               	TN	37027	                                        	                         	                         	  	     	KY                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAN L LINDSEY PE                                            	6153730104	19980506	        
970136	97	TRANSCO GAS PIPELINE CORP                         	19570	P.O. BOX 1396                           	HOUSTON                  	HARRIS                   	TX	77251	                                        	                         	                         	  	     	TX LA MS AL GA SC NC VA MD PA NJ NY             	0	6982	0	0	0	0	0	6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	231	464	499	5769	6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	231	464	499	5769	6982	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B. R. LANDES                                                	7132152001	19980506	        
970137	97	UNION CARBIDE CHEMICALS & PLASTICS CO INC         	20046	437 MACCORKLE AVENUE                    	SOUTH CHARLESTON         	KANAWHA                  	WV	25303	                                        	                         	                         	  	     	WV                                              	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J. NIEWIEROWSKI                                             	3047472419	19980506	        
970138	97	AMOCO PRODUCTION CO                               	450	1340 POYDRAS ST. (P.O. BOX 50879)       	NEW ORLEANS              	ORLEANS                  	LA	70150	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	30	0	62	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0	9	34	19	0	0	62	0	9	34	49	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL A. ADOUE                                            	5045862995	19980506	        
970139	97	W P C GAS SYSTEMS                                 	22414	502 S. FILMORE                          	ENID                     	GARFIELD                 	OK	73703	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"MARK L. RUPERT, P.E. - OPERATIONS MANAGER                   "	4052343229	19980506	        
970140	97	"WINONA, TOWN OF                                   "	22742	520 DALLAS ST PO BOX 97                 	WINONA                   	SMITH                    	TX	75792	                                        	                         	                         	  	     	                                                	0	0	3	1	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	CARL W GRANBERRY                                            	9038773381	19980506	        
970141	97	TOSCO CORP                                        	19522	AVON REFINERY                           	MARTINEZ                 	CONTRA COSTA             	CA	94553	1400 PARK AVENUE                        	LINDEN                   	                         	NJ	7036	CA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	17	0	0	0	45	0	0	0	0	0	0	0	0	28	17	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DENIS ST. JEAN MANAGER                                      	5103723186	19980506	        
970142	97	"PANENERGY FIELD SERVICES, INC.                    "	30751	"ROUTE 1, BOX 265-P                      "	MINDEN                   	WEBSTER                  	LA	71055	P.O.BOX 5493                            	DENVER                   	                         	CO	80217	LA                                              	0	55	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	55	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	20	0	55	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD WICKER                                              	3035953331	19980506	        
970143	97	STERLING PIPELINE 1987B LIMITED                   	30746	"4631 N.W. 31ST AVE., #136               "	FORT LAUDERDALE          	BROWARD                  	FL	33309	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NANCY A. KOCH                                               	9547356100	19980506	        
970144	97	EASTERN NATURAL GAS CO                            	26358	5940 STATE ROUTE 7                      	KINSMAN                  	TRUMBULL                 	OH	44428	                                        	                         	                         	  	     	OH                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F. JOSEPH LOVE                                              	3307723500	19980506	        
970145	97	ARGYLE MUNICIPAL GAS SYSTEM                       	585	P.O. BOX 288                            	ARGYLE                   	MARSHALL                 	MN	56713	                                        	                         	                         	  	     	MN                                              	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TIMOTHY URBANIAK                                            	2184376621	19980506	        
970146	97	OASIS PIPELINE CO                                 	14026	PO BOX 220                              	PIAIRIE LEA              	CALDWELL                 	TX	78661	1000 LOUISIANA SUITE 2330               	HOUSTON                  	HARRIS                   	TX	77002	TX                                              	0	574	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	59	39	475	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	59	39	475	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CLIFTON REED                                                	2108753352	19980506	        
970147	97	INTERSTATE ENERGY CO                              	8166	214 SHOEMAKER RD                        	POTTSTOWN                	MONTGOMERY               	PA	19464	                                        	                         	                         	  	     	PA                                              	0	36	0	0	0	10	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DENNIS R LEVINE                                             	6103275329	19980506	        
970148	97	KERR - MCGEE REFINING CORP                        	10191	40034 KERR-MCGEE ROAD                   	HAMILTON                 	USA                      	MS	39746	123 ROBERT S. KER                       	OKLAHOMA CITY            	USA                      	OK	73102	MS                                              	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	ALAN F DUFFIE                                               	6103438523	19980506	        
970149	97	NEWMONT GOLD COMPANY - TWIN CREEKS MINE           	30051	P.O. BOX 69                             	GOLCONDA                 	HUMBOLDT                 	NV	89414	1700 LINCOLN STREET                     	DENVER                   	                         	CO	80203	NV                                              	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DON W. MANN                                                 	7026354720	19980506	        
970150	97	TEXACO EXPLORATION & PRODUCTION INC               	19233	PO BOX 152                              	KILGORE                  	RUSK                     	TX	75662	P.O. BOX 60252                          	NEW ORLEANS              	                         	LA	70160	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JANET LETSINGER                                             	9039849722	19980506	        
970151	97	TEXACO EXPLORATION & PRODUCTION INC               	19233	PO BOX 152                              	KILGORE                  	RUSK                     	TX	75662	P.O. BOX 60252                          	NEW ORLEANS              	                         	LA	70160	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JANET LETSINGER                                             	9039849722	19980506	        
970152	97	BELLWETHER EXPLORATION COMPANY                    	30923	"1331 LAMAR, SUITE 1455                  "	HOUSTON                  	HARRIS                   	TX	77010	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NANCY GATTI                                                 	7137531492	19980506	        
970153	97	TORCH OIL & GAS CO                                	19523	4818 PERDUE HILL RD                     	FRISCO CITY              	MONROE                   	AL	36445	1221 LAMAR SUITE 1600                   	HOUSTON                  	                         	TX	77010	AL                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RAYMOND E LOVE                                              	3334267354	19980506	        
970154	97	TORCH OPERATING CO                                	19529	1221 LAMAR SUITE 1600                   	HOUSTON                  	HARRIS                   	TX	77010	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NANCY K GATTI                                               	7137531492	19980506	        
970155	97	TORCH OPERATING CO                                	19529	"1221 LAMAR, SUITE 1600                  "	HOUSTON                  	HARRIS                   	TX	77010	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	5	0	1	0	0	0	0	1	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NANCY K GATTI                                               	7137531492	19980506	        
970156	97	EL CAPITAN RESOURCES INC                          	4279	P.O. BOX 19033                          	HOUSTON                  	HARRIS                   	TX	77224	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	J.M. LEBEAUX - PRESIDENT                                    	7134664103	19980506	        
970157	97	KOCH HYDROCARBON COMPANY                          	1004	P.O. BOX 29                             	MEDFORD                  	GRANT                    	OK	73759	                                        	                         	                         	  	     	OK                                              	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bob Aebi                                                    	4053956294	19980506	        
970158	97	KOCH HYDROCARBON COMPANY                          	1004	P.O. BOX 29                             	MEDFORD                  	GRANT                    	OK	73759	                                        	                         	                         	  	     	KS                                              	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bob Aebi                                                    	4053956294	19980506	        
970159	97	TUSCARORA GAS TRANSMISSION COMPANY                	30838	1575 DELUCHHI LANE SUITE 225            	RENO                     	                         	NV	89520	                                        	                         	                         	  	     	OR CA NV                                        	0	240	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	228	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	228	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	THEO VAN BESOUW                                             	7026893674	19980506	        
970160	97	BRAZOS GAS TRANSMISSION LTD                       	1702	4900 COLLEGE BOULEVARD                  	FARMINGTON               	SAN JUAN                 	NM	87402	                                        	                         	                         	  	     	NM                                              	0	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ALBERT R. GREER                                             	5053258874	19980506	        
970161	97	BLUE DOLPHIN PIPELINE CO                          	1552	11 GREENWAY PLAZA SUITE 1606            	HOUSTON                  	HARRIS                   	TX	77046	                                        	                         	                         	  	     	TX                                              	0	3	0	0	0	0	0	3	0	37	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	35	0	0	0	3	0	0	3	0	0	0	37	0	0	37	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	35	40	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VERNON R. LUNING                                            	7136213993	19980506	        
970162	97	LAFITTE GAS PIPELINE                              	872	PO BOX 1424                             	LAKE CHARLES             	CALCASIEU PARISH         	LA	70602	PO BOX 3758                             	TULSA                    	                         	OK	74102	"LA, OK                                          "	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TOM CARGILE                                                 	3184976124	19980506	        
970163	97	SAVANNAH ELECTRIC                                 	30778	600 BAY STREET                          	SAVANNAH                 	CHATHAM                  	GA	31401	                                        	                         	                         	  	     	GA                                              	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	MELANIE A THORNHILL                                         	9122396506	19980506	        
970164	97	"WARREN GAS DEPT, CITY OF                          "	22168	126 W. JOHNSON AVENUE                   	WARREN                   	MARSHALL                 	MN	56762	                                        	                         	                         	  	     	MN                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARLIN ANDERSON                                             	2187455343	19980506	        
970165	97	MURPHY EXPLORATION & PROD CO                      	14071	PO BOX 61780                            	NEW ORLEANS              	                         	LA	70161	PO BOX 61780                            	NEW ORLEANS              	                         	LA	70161	LA MS                                           	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	17	0	0	11	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"HOMER A. BLAND, JR                                          "	5045612814	19980506	        
970166	97	WISCONSIN PUBLIC SERVICE CORP                     	22791	700 NORTH ADAMS STREET                  	GREEN BAY                	BROWN                    	WI	54301	                                        	                         	                         	  	     	WI                                              	0	132	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	52	8	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	52	8	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID J. VAN DEN ELZEN                                      	4144331046	19980506	        
970167	97	WISCONSIN PUBLIC SERVICE CORP                     	22791	700 NORTH ADAMS STREET                  	GREEN BAY                	BROWN                    	WI	54301	                                        	                         	                         	  	     	MI                                              	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID J. VAN DEN ELZEN                                      	4144331046	19980506	        
970168	97	BEAR CREEK STORAGE CO                             	1217	1900 5TH AVENUE NORTH                   	BIRMINGHAM               	JEFFERSON                	AL	35203	                                        	                         	                         	  	     	LA                                              	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KENNETH C. PETERS                                           	2053257554	19980506	        
970169	97	NORTH COUNTRY GAS PIPELINE                        	30679	P.O. BOX 2985                           	PLATTSBURGH              	CLINTON                  	NY	12901	"302 SOUTH 36TH STREET, SUITE 400        "	OMAHA                    	                         	NE	68131	NY                                              	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILLIAM L. BESSETTE                                         	5185631072	19980506	        
970170	97	PPG INDUSTRIES INC                                	15825	PO BOX 1000                             	LAKE CHARLES             	CALCASIEU                	LA	70602	ONE PPG PLACE                           	PITTSBURGH               	                         	PA	15272	LA TX                                           	0	45	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40	1	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40	1	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID BENTON                                                	3184914583	19980506	        
970171	97	FREEPORT INTERSTATE PIPELINE CO                   	5604	1615 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70112	1615 POYDRAS STREET                     	NEW ORLEANS              	                         	LA	70112	LA                                              	0	1	0	0	0	0	0	1	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.C. BLANCHER                                               	5045821724	19980506	        
970172	97	FREEPORT PIPELINE CO                              	5605	1615 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70112	1615 POYDRAS STREET                     	NEW ORLEANS              	                         	LA	70112	LA                                              	0	9	0	0	0	0	0	9	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	9	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.C. BLANCHER                                               	5045821724	19980506	        
970173	97	"SAGINAW PIPELINE COMPANY, L.C.                    "	898	"777 TAYLOR ST, SUITE II-A               "	FORT WORTH               	TARRANT                  	TX	76102	                                        	                         	                         	  	     	TX                                              	23	21	75	2	0	2	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	120	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	120	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LANE THORNTON                                               	8173329209	19980506	        
970174	97	"COMMERCE GAS SYSTEM, CITY OF                      "	2644	P.O. BOX 348                            	COMMERCE                 	JACKSON                  	GA	30529	                                        	                         	                         	  	     	GA                                              	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID HULSEY                                                	7063353164	19980506	        
970176	97	SOUTHERN MINERAL CORPORATION                      	30937	"500 DALLAS, SUITE 2800                  "	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	      	0	0	0	0	0	       	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAROLYN BAKER                                               	7136589444	19980506	19981104
970177	97	CENTRAL OKLAHOMA OIL & GAS CO.                    	30712	ROUTE 1 BOX 12-1                        	STUART                   	HUGHES                   	OK	74570	"211 NORTH ROBINSON, SUITE 1510          "	OKLAHOMA CITY            	OKLAHOMA                 	OK	73102	OK                                              	0	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JAMES H JUNKINS                                             	5809252386	19980506	        
970178	97	CONECUH - MONROE COUNTIES GAS DIST                	2688	602 BELLEVILLE STREET                   	EVERGREEN                	CONECUH                  	AL	36401	                                        	                         	                         	  	     	AL                                              	0	121	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	29	92	0	0	0	121	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	41	92	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARK BURGESS                                                	3345782740	19980506	        
