RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19990942	1999	DALTON WATER LIGHT & SINKING FUND COMMISSION	3090	"1200 V.D.PARROTT, JR. PKW"	DALTON	WHITFIELD	GA	30720						GA	0	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JOSEPH L MARTIN	7062781313	3/23/2000 10:43	
19990108	1999	DAMASCUS GAS CO	3093	19220 US ROUTE 62	BELOIT	MAHONING	OH	44609	"8144 WALNUT HILL LANE, SU"	DALLAS		TX	75231	OH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GREGORY J. NEW	3309382172	1/28/2000 9:25	
19990391	1999	DAVIS J L	3158	6721 SAHARA	CORPUS CHRISTI	NUECES	TX	78412	211 NORTH COLORADO	MIDLAND	MIDLAND	TX	79701	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	23	0	0	0	0	0	0	0	0	7	16	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROY D RIEWE	5129919472	3/6/2000 11:05	5/8/2000 8:26
19990690	1999	DAYTON POWER & LIGHT CO	3170	175B WEST WENGER RD	ENGLEWOOD	MONTGOMERY	OH	45322-    	175 WEST WEGNER RD	ENGLEWOOD	MONTGOMERY	OH	45322-    	OH	0	192	0	22	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	180	15	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	180	15	0	214	4	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	RICHARD MILLER	9373313082	3/15/2000 13:04	
19990343	1999	DECATUR UTILITIES - GAS DEPARTMENT	3183	1002 CENTRAL PARKWAY SW	DECATUR	MORGAN	AL	35609						AL	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JERRY B PARKER	2565521404	3/1/2000 9:42	
19990688	1999	DELTA GAS GATHERING INC 	31393	2981 GOLD CANAL	RANCHO CORDOVA		CA	95670-    						CA	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BRIAN G HABERSACK	9168594700	4/5/2000 11:06	
19990609	1999	DELVAN PIPELINE	31194	2003 COLLEGE AVE	JACKSON	CLARKE	AL	36545						AL	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JAMES A DAWSON	3342462428	3/14/2000 10:04	
19991023	1999	DESOTO PIPELINE CO INC	3925	P.O. BOX 150306	LUFKIN	ANGELINA                 	TX	75915						TX	0	89	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	82	0	0	0	89	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	11	82	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LEONARD CRAIN	4096321440	4/7/2000 13:46	9/13/2000 15:51
19990219	1999	"DESTIN PIPELINE COMPANY, LLC"	31088	PO BOX 2563	BIRMINGHAM	JEFFERSON	AL	35202						MS	0	138	0	0	0	0	0	138	0	119	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	133	138	0	0	0	0	43	76	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	43	209	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KENNETH C PETER	2053257554	2/17/2000 9:40	6/8/2000 10:48
19990766	1999	DEVON ENERGY CORP	3345	1001 SOUTH SHELBY	CARTHAGE	PANOLA	TX	-7-5633	20 NORTH BROADWAY #1500	OKLAHOMA CITY 	OKLAHOMA	OK	73102-    	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES MCDONALD	4055524529	3/16/2000 14:22	3/22/2000 14:01
19990662	1999	DEVON ENERGY CORP	3345	PO BOX 5519	VIENNA	WOOD                     	WV	26105-	20 NORTH BROADWAY 1500	OKLAHOMA		OK	73102-    	WV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID DRENNON	3044802237	3/14/2000 15:16	
19990765	1999	DEVON ENERGY CORP	3345	1001 SOUTH SHELBY	CARTHAGE	PANOLA	TX	75633-    	"20 NORTH BROADWAY, #1500"	OKLAHOMA CITY	OKLAHOMA	OK	73102-    	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES MCDONALD	4055524529	3/16/2000 14:19	3/16/2000 14:19
19990786	1999	DEVON ENERGY CORP	3345	PO BOX 2306	GLENROCK	CONVERSE	WY	82637-    	20 NORTH BROADWAY #1500	OKLAHOMA CITY 	OKLAHOMA	OK	73102-    	WY	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES MCDONALD	4055524529	3/17/2000 7:22	3/17/2000 7:22
19990788	1999	DEVON ENERGY CORP	3345	20 N BROADWAY SUITE 1500	OKLAHOMA CITY	OKLAHOMA	OK	73102						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES MCDONALD	4055524529	3/17/2000 7:25	5/8/2000 8:39
19990787	1999	DEVON ENERGY CORP	3345	20 N BROADWAY SUITE 1500	OKLAHOMA CITY	OKLAHOMA	OK	73102						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LINDA BERRYMAN	4055528152	3/17/2000 7:24	3/17/2000 7:24
19991193	1999	"DIASU OIL & GAS CO., INC."	907	"4422 FM 1960 WEST, STE 40"	HOUSTON	HARRIS	TX	77068	"4422 FM 1960 WEST, STE 40"	HOUSTON	HARRIS	TX	77068	 TX	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONNIE E MATT	7135372035	1/10/2001 9:18	
19991020	1999	DINERO OIL CORP	3413	PO BOX 10739	CORPUS CHRISTI	NUECES	TX	78460						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GARY KING	3612659235	3/24/2000 11:56	
19990882	1999	DISCOVERY GAS TRANSMISSION LLC	31223	120 MALLARD SUITE 300	ST ROSE	ST CHARLES	LA	70087						 LA	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	45	0	114	0	0	0	0	0	114	0	0	0	4	0	1	5	0	0	0	0	0	0	0	0	0	0	0	6	39	45	0	0	0	48	0	66	114	0	0	0	52	6	106	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MORRIS J OLIVER	5047125653	3/21/2000 11:27	5/11/2000 14:43
19990886	1999	DISCOVERY PRODUCER SERVICES LLC	31224	120 MALLARD SUITE 300	ST ROSE	ST CHARLES	LA	70087						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	47	0	0	67	0	0	20	47	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MORRIS J OLIVER	5047125653	3/21/2000 11:31	
19990232	1999	DOE RUN GAS TRANSMISSION COMPANY	30944	2450 OLIN RD	BRANDENBURG	MEADE                    	KY	40108	501 MERRITT SEVEN	NORWALK		CT	06856	KY	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EDWIN I BAYSINGER	2704226255	2/17/2000 10:36	
19990673	1999	DOME DRILLING CO INC	26311	111 ENERGY PARK DRIVE	WINCHESTER	RANDOLPH	IN	47394						IN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MARK H. MAYFIELD	7655846842	3/15/2000 7:32	3/15/2000 7:32
19991177	1999	DOUGLAS PIPELINE CO	31442	219 MEADOWOOD DRIVE	ANDERSON	ANDERSON	SC	29626-    						 SC	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROBERT URBANSKI	8642609930	9/8/2000 9:05	
19990725	1999	"DOW HYDROCARBONS & RESOURCES, INC"	31307	21145 HIGHWAY	PLAQUEMINE	IBERVILLE	LA	70764						LA	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUDY GLASER	2253538930	3/17/2000 8:32	
19990724	1999	DOW INTRASTATE GAS CO	3532	21145 HIGHWAY 1	PLAQUEMINE	IBERVILLE	LA	70764						LA	0	90	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	15	75	0	0	90	0	0	0	0	0	0	0	0	21	17	0	0	0	38	0	0	0	0	0	0	0	0	21	32	75	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUDY GLASER	5043898930	3/16/2000 11:06	7/25/2000 8:38
19990722	1999	DOW PIPELINE CO	3527	21145 HIGHWAY 1	PLAQUEMINE	IBERVILLE	LA	70764	1000 COUNTY ROAD 340	ANGLETON	BRAZORIA	TX	77515	TX	0	304	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	4	37	187	34	42	304	0	0	0	0	0	0	0	0	14	48	8	0	0	70	0	0	0	0	0	0	0	0	18	85	195	34	42	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUDY GLASER	2253538930	3/16/2000 11:00	
19990406	1999	DSTJ CORPORATION	30915	13948 PARRISH TRAIL	MONTGOMERY	MONTGOMERY	TX	77356						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DONALD HARLAN	9364471174	3/6/2000 12:29	
19990926	1999	DUKE ENERGY FIELD SERVICES INC	31130	PO BOX 176	RICHFIELD	MORTON	KS	-6-7953	210 PARK AVENUE	OKLAHOMA CITY	                         	OK	73102	KS	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD A WICKER	7209449344	3/21/2000 13:07	5/8/2000 15:09
19990627	1999	DUKE ENERGY FIELD SERVICES INC	31130	370 17TH STREET  SUITE 90	DENVER		CO	80202	370 17TH STREET  SUITE 90	DENVER		CO	80202	TX	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	3	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	3	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD A WICKER	7209449344	3/14/2000 10:39	3/14/2000 10:40
19990281	1999	"DYNEGY MIDSTREAM PIPELINE, INC"	31340	3214 N 42ND	ENID	GARFIELD	OK	-7-3701						OK	0	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JERRY BAMBURG	5804392248	2/24/2000 8:59	2/24/2000 9:00
19990273	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 1909	EUNICE	LEA	NM	88231-    	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	NM TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	3	1	14	0	0	0	0	0	0	0	0	1	6	3	3	1	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	CALVIN WRANGHAM	9156880542	2/24/2000 8:41	
19990924	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	"30317 N. US HWY 281, PO B"	PRATT	PRATT	KS	67124	"1000 LOUISIANA, SUITE5800"	HOUSTON	HARRIS	TX	77002	KS	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"HARVEY G. ROTRAMER, JR."	3165464425	3/21/2000 13:04	3/21/2000 13:04
19990925	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	"30317 N. US HWY 281, PO B"	PRATT	PRATT	KS	67124	"1000 LOUISIANA, SUITE5800"	HOUSTON	HARRIS	TX	77002	KS	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"HARVEY G. ROTRAMER, JR."	3165464425	3/21/2000 13:05	3/21/2000 13:05
19990571	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	155 PRIVATE RD 1133	WASKOM	HARRISON	TX	-7-5692	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL KYLE	9036872513	3/13/2000 11:38	8/7/2000 9:44
19990569	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 218	WICKETT	WARD	TX	79788	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRACY LISMAN 	9159434492	3/13/2000 11:31	
19990275	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 1689	LOVINGTON	LEA	NM	88260	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	NM TX	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CALVIN WRANGHAM	9156880542	2/24/2000 8:45	
19990274	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 67	MONUMENT	LEA	NM	88265	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	NM TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CALVIN WRANGHAM	9156880542	2/24/2000 8:43	
19990648	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	1399 DAVISON ROAD	SULPHUR		LA	70665	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	LA	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TIMOTHY HUFFER	3375834642	3/14/2000 14:52	
19990279	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	3214 N 42ND	ENID	GARFIELD	OK	73701	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	9	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	39	0	0	0	94	0	0	0	0	0	0	0	0	55	39	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JERRY BAMBURG	5804932248	2/24/2000 8:55	
19990567	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	880 PLAINVIEW ROAD	SHERMAN	GRAYSON	TX	75092	"1000 LOUISIANA, SUITE"	HOUSTON		TX	77002	TX	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	12	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	9	1	0	0	19	0	0	0	0	0	0	0	0	9	10	1	0	0	20	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ALVIE GRIFFIN	9038922625	3/13/2000 11:27	6/23/2000 7:15
19990820	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	PO BOX 68	CHICO	WISE	TX	76431	1000 LOUISIANA ST SUITE 5	HOUSTON		TX	77002	TX	0	26	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	6	20	0	0	0	26	0	0	0	0	0	0	0	0	14	6	0	0	0	20	0	0	0	0	0	0	0	0	20	26	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KIM FRENCH	9406442233	3/17/2000 10:20	
19990570	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	810 HWY 380 EAST	GRAHAM	YOUNG	TX	76450	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	12	0	0	0	0	0	0	0	0	3	9	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	RON REED 	9405491832	3/13/2000 11:35	
19990649	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	810 HWY 380 EAST	GRAHAM	YOUNG	TX	76450	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	TX	0	7	0	0	0	0	0	7	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	143	0	0	0	7	0	0	7	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	17	126	0	0	143	0	0	23	133	0	0	156	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ROB WALLER	3377742995	3/14/2000 14:54	6/8/2000 11:45
19990280	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	ROUTE 1 BOX 112	WAUKOMIS	GARFIELD	OK	73773	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	OK	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	15	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	7	24	0	0	31	0	0	0	0	0	0	0	0	7	8	2	0	0	17	0	0	0	0	0	0	0	0	7	15	26	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JERRY BAMBURG	5804932248	2/24/2000 8:57	5/8/2000 11:47
19990278	1999	"DYNEGY MIDSTREAM SERVICES, L.P."	22175	BOX 485	BINGER	CADDO	OK	73009	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JERRY BAMBURG	5802373225	2/24/2000 8:53	
