RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
950438	95	GPM GAS CORP                                      	859	10-AL PHILLIPS BUILDING                 	BARTLESVILLE             	WASHINGTON               	OK	74004	1300 POST OAK BLVD                      	HOUSTON                  	                         	TX	77056	OK                                              	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	745	0	0	0	86	2	833	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	9	720	104	0	0	833	0	0	0	0	0	0	0	0	9	720	111	0	0	840	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	D.L. WILCOX                                                 	###############################################################################################################################################################################################################################################################	19960422	        
950439	95	GPM GAS CORP                                      	859	10-AL PHILLIPS BUILDING                 	BARTLESVILLE             	WASHINGTON               	OK	74004	1300 POST OAK BLVD                      	HOUSTON                  	                         	TX	77056	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	12	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	6	2	0	37	0	0	0	0	0	0	0	0	17	12	6	2	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.L. WILCOX                                                 	###############################################################################################################################################################################################################################################################	###############################################################################################################################################################################################################################################################	        
950440	95	PHILLIPS GAS PIPELINE CO                          	15498	10-AL PHILLIPS BUILDING                 	BARTLESVILLE             	WASHINGTON               	OK	74004	6330 W. LOOP SOUTH                      	BELLAIRE                 	                         	TX	77401	OK                                              	0	143	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.L. WILCOX                                                 	###############################################################################################################################################################################################################################################################	19960422	        
950441	95	PHILLIPS 66 CO                                    	15485	10-AL PHILLIPS BUILDING                 	BARTLESVILLE             	WASHINGTON               	OK	74004	18 PHILLIPS BUILDING                    	BARTLESVILLE             	                         	OK	74004	TX                                              	0	78	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.L. WILCOX                                                 	###############################################################################################################################################################################################################################################################	19960422	        
950442	95	PHILLIPS NATURAL GAS CO                           	30000	10-AL PHILLIPS BUILDING                 	BARTLESVILLE             	WASHINGTON               	OK	74004	1300 POST OAK BLVD                      	HOUSTON                  	                         	TX	77056	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	2	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	14	1	0	0	16	0	0	0	0	0	0	0	0	1	14	2	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	D.L. WILCOX                                                 	###############################################################################################################################################################################################################################################################	###############################################################################################################################################################################################################################################################	        
950444	95	SEAGAS PIPELINE CO                                	15483	10-AL PHILLIPS BUILDING                 	BARTLESVILLE             	WASHINGTON               	OK	74004	6330 W. LOOP SOUTH                      	BELLAIRE                 	                         	TX	77401	TX                                              	0	383	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	17	13	0	353	383	0	0	0	0	0	0	0	0	2	40	0	0	0	42	0	0	0	0	0	0	0	0	2	57	13	0	353	425	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D.L. WILCOX                                                 	###############################################################################################################################################################################################################################################################	###############################################################################################################################################################################################################################################################	        
950445	95	LAKE PARK PUBLIC UTILITIES                        	11128	401 LAKE STREET                         	LAKE PARK                	BECKER                   	MN	56554	                                        	                         	                         	  	     	MN                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DON QUALLEY                                                 	###############################################################################################################################################################################################################################################################	19960422	        
950447	95	ELIZABETHTOWN GAS CO                              	4350	ONE ELIZABETHTOWN PLAZA                 	UNION                    	UNION                    	NJ	7083	                                        	                         	                         	  	     	NJ                                              	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD A. CORNELL                                          	###############################################################################################################################################################################################################################################################	19960422	        
950448	95	WEST TEXAS GAS INC                                	22435	211 N. COLORADO                         	MIDLAND                  	MIDLAND                  	TX	79701	                                        	                         	                         	  	     	TX                                              	0	54	177	6	0	0	0	237	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	106	131	0	0	0	237	0	0	0	0	0	0	0	0	19	11	0	0	0	30	0	0	0	0	0	0	0	0	125	142	0	0	0	267	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD HATCHETT                                            	###############################################################################################################################################################################################################################################################	19960422	19961126
950449	95	WEST TEXAS GAS INC                                	22435	211 N. COLORADO                         	MIDLAND                  	MIDLAND                  	TX	79701	                                        	                         	                         	  	     	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD HATCHETT                                            	###############################################################################################################################################################################################################################################################	19960422	        
950450	95	FT CHADBOURNE CORP                                	973	211 N. COLORADO                         	MIDLAND                  	MIDLAND                  	TX	79701	                                        	                         	                         	  	     	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD HATCHETT                                            	###############################################################################################################################################################################################################################################################	19960422	        
950338	95	KERR - MCGEE REFINING CORP                        	10191	PO BOX 39400                            	LAFAYETTE                	                         	LA	70593	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CARY BRADFORD                                               	###############################################################################################################################################################################################################################################################	19960422	        
950339	95	KERR - MCGEE REFINING CORP                        	10191	PO BOX 39400                            	LAFAYETTE                	                         	LA	70593	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CARY BRADFORD                                               	###############################################################################################################################################################################################################################################################	19960422	        
950340	95	BASIN PIPELINE CORP                               	1130	356 RIVER ST PO BOX 69                  	MANISTEE                 	MANISTEE                 	MI	49660	                                        	                         	                         	  	     	MI                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	39	0	0	0	0	0	0	0	0	7	32	0	0	0	39	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	DANIEL M COOPER                                             	###############################################################################################################################################################################################################################################################	19960422	        
950341	95	OZARK GAS PIPELINE CORP                           	14435	12010 OLD HIGHWAY 71                    	FORT SMITH               	SEBASTIAN                	AR	72916	                                        	                         	                         	  	     	OK AR                                           	0	271	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	271	0	0	271	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	271	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD MUELLER                                             	###############################################################################################################################################################################################################################################################	19960422	        
950342	95	NORTHERN STATES POWER CO                          	13780	7100 E RICE STREET                      	SIOUX FALLS              	MINNEHAHA                	SD	57103	414 NICOLLET MALL                       	MINNEAPOLIS              	HENNEPIN                 	MN	55401	SD                                              	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	THOMAS A. HAY                                               	###############################################################################################################################################################################################################################################################	19960422	        
950343	95	GSF ENERGY/AIR PRODUCTS                           	30784	1501 HARRISON AVE                       	KEARNY                   	HUDSON                   	NJ	7032	                                        	                         	                         	  	     	NJ                                              	0	1	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HECTOR GARCIA                                               	###############################################################################################################################################################################################################################################################	19960422	19960422
950344	95	FRIO PIPELINE CO                                  	5650	"1701 W. EULESS BLVD, SUITE 230          "	EULESS                   	TARRANT                  	TX	76040	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	41	0	0	0	47	0	0	0	0	0	0	0	0	6	41	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CACI SHAEFFER                                               	###############################################################################################################################################################################################################################################################	19960422	        
950345	95	VIKING GAS TRANSMISSION CO                        	21252	825 RICE STREET                         	ST PAUL                  	RAMSEY                   	MN	55117	                                        	                         	                         	  	     	MN WI                                           	0	550	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	49	0	495	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	49	0	495	0	550	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	M.A. MICKELBERG                                             	###############################################################################################################################################################################################################################################################	19960422	        
950346	95	GATEWAY PIPELINE COMPANY                          	30785	"333 N. SAM HOUSTON PKWAY, SUITE 610     "	HOUSTON                  	HARRIS                   	TX	77060	                                        	                         	                         	  	     	TX                                              	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DOUGLAS MOSS                                                	###############################################################################################################################################################################################################################################################	19960422	        
950347	95	GATEWAY PIPELINE COMPANY                          	30785	"333 N. SAM HOUSTON PKWAY, SUITE 610     "	HOUSTON                  	HARRIS                   	TX	77060	                                        	                         	                         	  	     	OK                                              	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DOUGLAS MOSS                                                	###############################################################################################################################################################################################################################################################	19960422	        
950348	95	GATEWAY PIPELINE COMPANY                          	30785	"333 N. SAM HOUSTON PKWAY, SUITE 610     "	HOUSTON                  	HARRIS                   	TX	77060	                                        	                         	                         	  	     	LA                                              	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DOUGLAS MOSS                                                	###############################################################################################################################################################################################################################################################	19960422	        
950349	95	AMOCO PRODUCTION CO                               	450	1340 POYDRAS ST. (P.O. BOX 50879)       	NEW ORLEANS              	ORLEANS                  	LA	70150	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	30	0	75	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0	9	63	3	0	0	75	0	9	63	33	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL A. ADOUE                                            	###############################################################################################################################################################################################################################################################	19960422	        
950350	95	SAVANNAH ELECTRIC                                 	30778	600 EAST BAY STREET                     	SAVANNAH                 	CHATHAM                  	GA	31401	                                        	                         	                         	  	     	GA                                              	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	MELANIE THORNHILL                                           	###############################################################################################################################################################################################################################################################	19960422	        
950601	95	"BRITISH BORNENO EXPLORATION, INC                  "	30675	1000 LOUISIANA - SUITE 1200             	HOUSTON                  	HARRIS                   	TX	77002	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	4	0	1	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	###############################################################################################################################################################################################################################################################	19960423	        
950602	95	ENRON LOUISIANA TRANSPORT CO                      	3115	P.O. BOX 80947                          	LAFAYETTE                	LAFAYETTE                	LA	70598	                                        	                         	                         	  	     	LA                                              	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	8	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	8	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HENRY L.LEGER                                               	###############################################################################################################################################################################################################################################################	19960423	        
950603	95	"LOUISIANA RESOURCES PIPELINE CO, L.P.             "	11820	P.O. BOX 80947                          	LAFAYETTE                	LAFAYETTE                	LA	70598	                                        	                         	                         	  	     	LA                                              	0	494	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	109	234	139	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	109	234	139	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HENRY L. LEGER                                              	###############################################################################################################################################################################################################################################################	19960423	        
950604	95	NEW WASKOM GAS GATHERING INC                      	13331	5535 YALE BOULEVARD                     	DALLAS                   	DALLAS                   	TX	75206	                                        	                         	                         	  	     	TX                                              	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	8	0	0	0	9	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	2	9	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BEN P. BRITTEN                                              	###############################################################################################################################################################################################################################################################	19960423	        
950605	95	TEXAS GAS TRANSMISSION CORP                       	19270	3800 FREDERICA STREET                   	OWENSBORO                	DAVIESS                  	KY	42301	                                        	                         	                         	  	     	TX AR LA MS TN KY IN IL OH                      	0	5612	0	0	0	0	0	5612	0	108	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	804	1646	1692	1255	5612	0	3	59	46	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	863	1692	1692	1255	5720	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHEILA DUNBAR                                               	###############################################################################################################################################################################################################################################################	19960423	        
950606	95	"BLANDING, CITY OF                                 "	30047	50 WEST 100 SOUTH                       	BLANDING                 	SAN JUAN                 	UT	84511	                                        	                         	                         	  	     	UT                                              	0	33	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUITT PURCELL                                              	###############################################################################################################################################################################################################################################################	19960423	        
950607	95	SEMCO PIPELINE CO                                 	18473	405 WATER STREET                        	PORT HURON               	ST. CLAIR                	MI	48060	                                        	                         	                         	  	     	MI                                              	0	54	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	18	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	18	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHARLES R. KERN                                             	###############################################################################################################################################################################################################################################################	19960423	        
950608	95	CHIEFTAIN INTERNATIONAL                           	30037	1201 T D TOWER EDMONTON CENTER          	ALBERTA                  	                         	CN	T5J2Z	                                        	                         	                         	  	     	OS                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	###############################################################################################################################################################################################################################################################	19960423	19960430
950609	95	WESTERN FARMERS ELECTRIC COOP                     	22448	P.O. BOX 429 N. E. 7TH STREET           	ANADARKO                 	CADDO                    	OK	73005	                                        	                         	                         	  	     	OK                                              	0	165	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	37	128	0	0	165	0	0	0	0	0	0	0	0	73	8	0	0	0	81	0	0	0	0	0	0	0	0	73	45	128	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RICHARD J. ROSS - DIRECTOR OF GAS SUPPLY                    	###############################################################################################################################################################################################################################################################	19960423	        
950610	95	LONG ISLAND LIGHTING CO                           	11713	445 BROADHOLLOW ROAD                    	MELVILLE                 	SUFFOLK                  	NY	11747	175 EAST OLD COUNTRY ROAD               	HICKSVILLE               	NASSAU                   	NY	11801	NY                                              	0	115	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	76	24	12	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	76	24	12	115	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	SAADAT U. KHAN PE                                           	###############################################################################################################################################################################################################################################################	19960423	        
950611	95	CHILDERSBURG GAS BOARD                            	2304	117 6TH AVENUE SW                       	CHILDERSBURG             	TALLADEGA                	AL	35044	                                        	                         	                         	  	     	AL                                              	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL S. MADDOX                                           	###############################################################################################################################################################################################################################################################	19960423	        
950612	95	PEAKE ENERGY INC                                  	15225	P.O. BOX 8                              	RAVENSWOOD               	JACKSON                  	WV	26164	                                        	                         	                         	  	     	WV                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	FORREST THOMAS                                              	###############################################################################################################################################################################################################################################################	19960423	        
950613	95	CODY GAS CO                                       	2537	2320 MOUNTAIN VIEW DR P.O. BOX 970      	CODY                     	PARK                     	WY	82414	                                        	                         	                         	  	     	WY                                              	83	89	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	70	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	70	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	KAREN PALMOUR                                               	###############################################################################################################################################################################################################################################################	19960423	19960430
950614	95	PEAKE OPERATING CO                                	15220	P.O. BOX 8                              	RAVENSWOOD               	JACKSON                  	WV	26164	                                        	                         	                         	  	     	WV                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FORREST THOMAS - PIPELINE SUPERVISOR                        	###############################################################################################################################################################################################################################################################	19960423	        
950615	95	TRANSWESTERN PIPELINE CO                          	19610	"1400 SMITH STREET, P.O. BOX 1188        "	HOUSTON                  	HARRIS                   	TX	77251	                                        	                         	                         	  	     	TX NM AZ CA                                     	0	2233	0	0	0	0	0	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	150	253	491	1334	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	150	253	491	1334	2233	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ANTHONY R. ROCK                                             	###############################################################################################################################################################################################################################################################	19960423	19960430
950616	95	TAURUS EXPLORATIONS INC                           	19102	2101 SIXTH AVENUE NORTH                 	BIRMINGHAM               	JEFFERSON                	AL	35203	                                        	                         	                         	  	     	AL                                              	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	3	5	1	0	0	9	0	0	0	0	0	0	0	0	3	13	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE HALLMAN                                               	###############################################################################################################################################################################################################################################################	19960423	        
950617	95	BASIN PIPELINE CORP                               	1130	2101 SIXTH AVENUE NORTH                 	BIRMINGHAM               	JEFFERSON                	AL	35203	                                        	                         	                         	  	     	AL                                              	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	STEVE HALLMAN                                               	###############################################################################################################################################################################################################################################################	19960423	        
950619	95	CARNEGIE NATURAL GAS CO                           	2104	800 REGIS AVENUE                        	PITTSBURGH               	ALLEGHENY                	PA	15236	                                        	                         	                         	  	     	PA WV                                           	204	124	0	0	0	1	0	329	0	0	0	0	0	0	0	0	1	5	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	115	212	0	0	329	0	0	0	0	0	0	0	0	4	10	4	2	0	20	0	0	0	0	0	0	0	0	6	125	216	2	0	349	201	0	0	0	7	0	1	0	0	0	0	0	28	0	10	0	66	11	0	0	0	0	0	0	R MURDOCK                                                   	###############################################################################################################################################################################################################################################################	19960423	        
