RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
960345	96	STINGRAY PIPELINE CO                              	18646	701 E. 22ND STREET                      	LOMBARD                  	DU PAGE                  	IL	60148	                                        	                         	                         	  	     	LA TX                                           	0	4	0	0	0	0	0	4	0	362	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	167	70	124	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	167	70	128	366	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"HILLARY S. SCHNEIDER, CIH                                   "	6306913457	19970310	        
960346	96	BEDFORD NATURAL GAS SYSTEM                        	1232	625 COURT AVE.                          	BEDFORD                  	TAYLOR                   	IA	50833	                                        	                         	                         	  	     	IA                                              	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PATRICIA HANSHAW                                            	7125232210	19970310	        
960347	96	UNION OIL & GAS INC                               	20120	P.O. BOX 27                             	WINFIELD                 	PUTNAM                   	WV	25213	1901 KANAWHA VALLEY BLDG                	CHARLESTON               	                         	WV	25301	WV                                              	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	20	0	21	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	20	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CHRISTIAN V. SMITH                                          	3045862151	19970310	        
960348	96	TAURUS - HAMLIN GAS PROCESSING PLANT              	30783	5735 PINELAND DRIVE - SUITE 202         	DALLAS                   	DALLAS                   	TX	75231	"5735 PINELAND DR., SUITE 202            "	DALLAS                   	                         	TX	75231	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P.F.DICKENS - VICE PRESIDENT                                	2142654775	19970310	19970522
960349	96	"ENMARK ENERGY, INC                                "	30666	"855 S. PEAR ORCHARD ROAD, SUITE 501     "	RIDGELAND                	MADISON                  	MS	39157	                                        	                         	                         	  	     	MS                                              	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	JEFF THARPE                                                 	6019779111	19970310	        
960350	96	"ENMARK ENERGY, INC                                "	30666	"855 S. PEAR ORCHARD ROAD, SUITE 501     "	RIDGELAND                	MADISON                  	MS	39157	                                        	                         	                         	  	     	MS                                              	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JEFF THARPE                                                 	6019779111	19970310	        
960351	96	GOLDSTON OIL CORPORATION                          	30574	P O BOX 570365                          	HOUSTON                  	HARRIS                   	TX	77257	                                        	                         	                         	  	     	                                                	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WALTER G. MAYFIELD - VICE PRESIDENT                         	7137858217	19970310	19970623
960352	96	FREEPORT INTERSTATE PIPELINE CO                   	5604	1615 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70112	1615 POYDRAS STREET                     	NEW ORLEANS              	                         	LA	70112	LA                                              	0	1	0	0	0	0	0	1	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.C. BLANCHER                                               	5045821724	19970310	        
960353	96	FREEPORT PIPELINE CO                              	5605	1615 POYDRAS STREET                     	NEW ORLEANS              	ORLEANS                  	LA	70112	1615 POYDRAS STREET                     	NEW ORLEANS              	                         	LA	70112	LA                                              	0	9	0	0	0	0	0	9	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	9	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.C. BLANCHER                                               	5045821724	19970310	19970602
960354	96	"F-W OIL INTERESTS, INC.                           "	30813	"5718 WESTHEIMER, SUITE 600              "	HOUSTON                  	HARRIS                   	TX	77057	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2185783388	19970310	        
960355	96	AMOCO PIPELINE CO                                 	443	ONE MID AMERICA PLAZA                   	OAKBROOK TERRACE         	DU PAGE                  	IL	60181	                                        	                         	                         	  	     	MI                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVE BARNES                                                 	6309906162	19970310	        
960356	96	AMOCO PIPELINE CO                                 	443	"ONE MID AMERICA PLAZA, SUITE 300        "	OAKBROOK TERRACE         	DUPAGE                   	IL	60181	                                        	                         	                         	  	     	TX                                              	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVE BARNES                                                 	6309906162	19970310	        
960357	96	INTERSTATE POWER CO                               	8170	1000 MAIN STREET P.O. BOX 769           	DUBUQUE                  	DUBUQUE                  	IA	52004	                                        	                         	                         	  	     	IL                                              	0	83	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	30	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	30	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	JOHN F. WILLAMS                                             	3195572243	19970310	        
960358	96	BLACK MARLIN PIPELINE CO                          	1472	"1400 SMITH STREET, P.O. BOX 1188        "	HOUSTON                  	HARRIS                   	TX	77251	                                        	                         	                         	  	     	TX OK                                           	0	39	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	52	0	0	0	0	0	52	0	0	0	0	0	39	39	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	52	0	0	52	0	0	0	67	0	39	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MERLIN H. MOSEMAN                                           	7136467344	19970310	        
960359	96	FLORIDA GAS TRANSMISSION CO                       	5304	"1400 SMITH STREET, P.O. BOX 1188        "	HOUSTON                  	HARRIS                   	TX	77251	                                        	                         	                         	  	     	TX LA MS AL FL                                  	0	4811	0	0	0	0	0	4811	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	806	852	1435	1317	4811	0	5	17	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	823	852	1435	1317	4833	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID JOHNSON                                               	7136467344	19970310	        
960360	96	TAURUS ENERGY CORP                                	19109	5735 PINELAND DRIVE - SUITE 202         	DALLAS                   	DALLAS                   	TX	75231	                                        	                         	                         	  	     	TX                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P.F.DICKENS - VICE PRESIDENT                                	2142654775	19970310	        
960361	96	INLAND EMPIRE PAPER CO                            	8140	3320 N. ARGONNE                         	SPOKANE                  	SPOKANE                  	WA	99212	                                        	                         	                         	  	     	WA                                              	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KEVIN S. DAVIS                                              	5099241911	19970310	        
960362	96	LAKE PARK PUBLIC UTILITIES                        	11128	401 LAKE STREET                         	LAKE PARK                	BECKER                   	MN	56554	                                        	                         	                         	  	     	MN                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DON QUALLEY                                                 	2182385337	19970310	        
960363	96	GREELEY GAS CO                                    	6720	"1301 PENNSYLVANIA STREET, SUITE 800     "	DENVER                   	DENVER                   	CO	80203	5430 LBJ FREEWAY SUITE 1800             	DALLAS                   	                         	TX	75240	KS                                              	83	36	4	0	0	0	0	123	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	73	0	0	0	123	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	51	73	0	0	0	124	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	D. ALLEN SPAUR                                              	3038315688	19970310	19970331
960364	96	INTERSTATE POWER CO                               	8170	1000 MAIN STREET P.O. BOX 769           	DUBUQUE                  	DUBUQUE                  	IA	52004	                                        	                         	                         	  	     	IA                                              	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	JOHN F. WILLAMS                                             	3195572243	19970310	        
960365	96	SOUTHEASTERN NATURAL GAS CO                       	18465	9320 BLACK RUN ROAD                     	NASHPORT                 	MUSKINGUM                	OH	43830	                                        	                         	                         	  	     	OH                                              	0	34	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	8	34	0	0	0	42	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GEORGE D. JEFFERS, JR                                       "	6148289100	19970310	        
960366	96	B T OPERATING CO                                  	30015	"2425 FOUNTAINVIEW, SUITE 100            "	HOUSTON                  	HARRIS                   	TX	77057	                                        	                         	                         	  	     	OS                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2815783388	19970310	        
960367	96	NORA TRANSMISSION COMPANY                         	30853	630 NORTH LAKE DR.                      	PRESTONSBURG             	FLOYD                    	KY	41653	3500 PARK LANE                          	PITTSBURGH               	                         	PA	15275	                                                	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CECIL LESTER                                                	6068867316	19970310	        
960368	96	RIVERSIDE PIPELINE CO                             	17504	8325 LENEXA DRIVE                       	LENEXA                   	JOHNSON                  	KS	66214	                                        	                         	                         	  	     	KS MO OK                                        	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	JIM SHAFER                                                  	9138887139	19970310	        
960369	96	TRANSCO GAS PIPELINE CORP                         	19570	P.O. BOX 1396                           	HOUSTON                  	HARRIS                   	TX	77251	                                        	                         	                         	  	     	TX LA MS AL GA SC NC VA MD PA NJ NY             	0	6945	0	0	0	0	0	6945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	231	446	499	5750	6945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	231	446	499	5750	6945	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B. R. LANDES                                                	7132152001	19970310	        
960370	96	KANSOK INC                                        	10025	8325 LENEXA DRIVE                       	LENEXA                   	JOHNSON                  	KS	66214	                                        	                         	                         	  	     	OK                                              	0	111	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	42	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	42	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JIM SHAFER                                                  	9138887139	19970310	        
960371	96	LUBBOCK POWER & LIGHT                             	11885	"ROUTE 10, BOX 31C                       "	LUBBOCK                  	LUBBOCK                  	TX	79404	                                        	                         	                         	  	     	TX                                              	0	35	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID C. GOODE                                              	8067673539	19970310	        
960372	96	DAUPHIN ISLAND GATHERING PARTNERS                 	996	1400 WOODLOCH FOREST DRIVE SUITE 200    	THE WOODLANDS            	MONTGOMERY               	TX	77387	                                        	                         	                         	  	     	AL                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	87	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	10	77	0	0	87	0	0	10	81	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WES WATKINS                                                 	2185783388	19970310	        
960373	96	WESTERN KENTUCKY GAS CO                           	22476	"PO BOX 866, 2401 NEW HARTFORD ROAD      "	OWENSBORO                	DAVIESS                  	KY	42302	5430 LBJ FREEWAY                        	DALLAS                   	                         	TX	75240	KY                                              	56	308	4	0	0	0	0	368	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	69	233	66	0	0	368	0	0	0	0	0	0	0	0	21	8	0	0	0	29	0	0	0	0	0	0	0	0	90	241	66	0	0	397	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	CLYDE B. FOGLE                                              	5026858158	19970310	        
960374	96	GREELEY GAS CO                                    	6720	"1301 PENNSYLVANIA STREET, SUITE 800     "	DENVER                   	DENVER                   	CO	80203	5430 LBJ FREEWAY SUITE 1800             	DALLAS                   	                         	TX	75240	CO                                              	55	36	5	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	47	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	47	0	0	0	96	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D. ALLEN SPAUR                                              	3038315688	19970310	19970331
960375	96	ENERGAS CO                                        	4473	5110 80TH STREET                        	LUBBOCK                  	LUBBOCK                  	TX	79424	"5430 LBJ FREEWAY, SUITE 160             "	DALLAS                   	                         	TX	75240	TX                                              	0	121	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	95	5	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	95	5	0	121	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	JOSE VALENCIANO                                             	8067984485	19970310	        
960384	96	"SAGINAW PIPELINE COMPANY, L.C.                    "	898	"777 TAYLOR ST, SUITE II-A               "	FORT WORTH               	TARRANT                  	TX	76102	                                        	                         	                         	  	     	TX                                              	23	21	75	2	0	2	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	120	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	120	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LANE THORNTON                                               	8173329209	19970310	        
960385	96	ENERGY DEVELOPMENT CORP                           	938	110 WEST BROADWAY                       	ARDMORE                  	                         	TX	73401	                                        	                         	                         	  	     	TX                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	8	16	0	0	0	24	0	8	23	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DAVID LITTLE                                                	4052211514	19970310	        
960386	96	"TORCH ENERGY MARKETING, INC.                      "	30797	HC 314 BOX 63                           	MIDKIFF                  	UPTON                    	TX	79755	"1221 LAMAR, SUITE 1600                  "	HOUSTON                  	                         	TX	77010	TX                                              	0	52	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LON MAHAN                                                   	9156932446	19970310	        
960387	96	AMOCO PRODUCTION CO                               	450	1340 POYDRAS ST. (P.O. BOX 50879)       	NEW ORLEANS              	ORLEANS                  	LA	70150	                                        	                         	                         	  	     	LA                                              	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	30	0	60	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	0	9	32	19	0	0	60	0	9	32	49	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MICHAEL A. ADOUE                                            	5045862995	19970310	        
960388	96	WATER LIGHT & GAS COMMISSION (MONROE)             	22229	916 N. FRONT STREET                     	ALBANY                   	DOUGHERTY                	GA	31702	P.O. BOX 1788                           	ALBANY                   	                         	GA	31702	                                                	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GARY WHITFIELD - GAS DIRECTOR                               	9128838330	19970310	        
960389	96	ALABAMA-TENNESSEE NATURAL GAS CO                  	189	3230 SECOND STREET                      	MUSCLE SHOALS            	COLBERT                  	AL	35661	P.O. BOX 3869                           	MUSCLE SHOALS            	COLBERT                  	AL	35662	AL TN MS                                        	0	295	0	0	0	0	2	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	199	82	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	199	82	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R.A.(TONY) BURNS                                            	2053833631	19970310	        
960392	96	EASTERN NATURAL GAS CO                            	26358	5940 STATE ROUTE 7                      	KINSMAN                  	TRUMBULL                 	OH	44428	                                        	                         	                         	  	     	OH                                              	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F. JOSEPH LOVE                                              	3307723500	19970310	        
960393	96	HAVRE PIPELINE COMPANY                            	30788	CLEAR CREEK RD.                         	HAVRE                    	BLAINE                   	MT	59501	                                        	                         	                         	  	     	MT                                              	0	73	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	73	0	0	73	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	73	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KENT BRYAN                                                  	4063572233	19970310	        
960394	96	NORTH COUNTRY GAS PIPELINE                        	30679	P.O. BOX 2985                           	PLATTSBURGH              	CLINTON                  	NY	12901	"302 SOUTH 36TH STREET, SUITE 400        "	OMAHA                    	                         	NE	68131	NY                                              	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILLIAM L. BESSETTE                                         	5185631072	19970310	        
960395	96	OLIN CORP                                         	14275	2450 OLIN ROAD                          	BRANDENBURG              	MEADE                    	KY	40108	501 MERRITT SEVEN                       	NORWALK                  	                         	CT	6856	                                                	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P.H. KUBITSKEY                                              	5024226431	19970310	        
960396	96	MOBILE GAS SERVICE CORP                           	12642	"P.O. BOX 2248, 2828 DAUPHIN STREET      "	MOBILE                   	MOBILE                   	AL	36652	                                        	                         	                         	  	     	AL                                              	0	53	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	35	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	35	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PETER KEEGAN                                                	3344504619	19970310	        
960397	96	RATON GAS TRANSMISSION CO                         	17090	1115 SOUTH 2ND STREET                   	RATON                    	COLFAX                   	NM	87740	                                        	                         	                         	  	     	NM CO                                           	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TONY ENCINIAS                                               	5054453613	19970310	        
