RPTID	YR	NAME	OPID	OADDR	OCITY	OCNTY	OST	OZIP	HADDR	HCITY	HCNTY	HST	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	PNAME	PHONE	DOE	DOC
19980924	1998	JEFFERSON ISLAND STORAGE AND HUB LLC	31226	PO BOX 1352	ALEXANDRIA	RAPIDES	LA	71309						LA	0.00	33.00	0.00	0.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MIKE RISELY	3184498139	6/4/99 0:00:00	
19980774	1998	SOUTH POINT PIPELINE INC	25072	PO BOX 1352	ALEXANDRIA	RAPIDES	LA	71309						LA	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MIKE RISLEY	3184498139	6/4/99 0:00:00	
19980773	1998	TUSCALOOSA PIPELINE CO	19761	PO BOX 1352	ALEXANDRIA	RAPIDES	LA	71309						LA	0.00	36.00	0.00	0.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	3.00	6.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	3.00	6.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MIKE RISLEY	3184498139	6/4/99 0:00:00	
19980230	1998	CLE INTRASTATE PIPELINE INC	30943	2030 DONAHUE FERRY ROAD	PINEVILLE	RAPIDES	LA	71361						LA	0.00	10.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	8.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	8.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	THOMAS TUCKER	3184663414	6/4/99 0:00:00	
19980093	1998	I P INVESTMENT HOLDINGS LTD	8322	P.O.BOX 5870	PINEVILLE		LA	71361	6400 POPLAR AVE INTL PLACE RM 04-018	MEMPHIS		TN	38138	LA	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	VINCE GULLEY	3184414326	6/4/99 0:00:00	
19980489	1998	LAFAYETTE GAS & UTILITIES DEPT, CITY OF	11064	1314 WALKER ROAD	LAFAYETTE	LAFAYETTE	LA	71506	1314 WALKER ROAD	LAFAYETTE	LAFAYETTE	LA	71506	LA	0.00	9.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	THOMAS E. TUCKER	3184663414	6/4/99 0:00:00	
19980644	1998	REYNOLDS METALS CO	17299	HWY 270	JONES MILL	HOT SPRING	AR	72105	P.O. BOX 2703	RICHMOND		VA	23261	AR	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DEAN JONES	5018442217	6/4/99 0:00:00	
19980638	1998	ASSOCIATED NATURAL GAS CO	756	533 N. 10TH STREET	BLYTHEVILLE	MISSISSIPPI	AR	72315	1001 SAIN STREET	FAYETTEVILLE		AR	72702	AR	0.00	172.00	0.00	0.00	0.00	0.00	0.00	172.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.00	92.00	3.00	0.00	0.00	172.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.00	92.00	3.00	0.00	0.00	172.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MICHAEL Z HAYS	5015828260	6/4/99 0:00:00	
19980858	1998	ASSOCIATED NATURAL GAS CO	756	533 N. 10TH STREET	BLYTHEVILLE	MISSISSIPPI	AR	72315	1001 SAIN STREET	FAYETTEVILLE		AR	72702	MO	0.00	436.00	0.00	0.00	0.00	0.00	0.00	436.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	184.00	243.00	9.00	0.00	0.00	436.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	184.00	243.00	9.00	0.00	0.00	436.00	1.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MICHAEL Z HAYS	5015828260	6/4/99 0:00:00	
19980637	1998	ARKANSAS WESTERN GAS CO	630	1001 SAIN STREET	FAYETTEVILLE	WASHINGTON	AR	72702						AR	64.00	513.00	229.00	0.00	0.00	0.00	0.00	806.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	345.00	34.00	0.00	0.00	0.00	0.00	390.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	146.00	546.00	114.00	0.00	0.00	806.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	283.00	107.00	0.00	0.00	0.00	390.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	429.00	653.00	114.00	0.00	0.00	1196.00	123.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MICHAEL Z HAYS	5015828260	6/4/99 0:00:00	
19980646	1998	ARKANSAS OKLAHOMA GAS CORP	621	115 NORTH 12TH STREET	FORT SMITH	SEBASTIAN	AR	72901	115 NORTH 12TH STREET	FORT SMITH	SEBASTIAN	AR	72901	AR OK	70.00	172.00	0.00	0.00	0.00	6.00	0.00	248.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	76.00	0.00	0.00	0.00	2.00	0.00	93.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	58.00	155.00	35.00	0.00	0.00	248.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	74.00	19.00	0.00	0.00	0.00	93.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	132.00	174.00	35.00	0.00	0.00	341.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	FLOYD HURST	5017833181	6/4/99 0:00:00	
19980930	1998	WESTERN FARMERS ELECTRIC COOP	22448	P.O. BOX 429, 701 NE 7TH STREET	ANADARKO	CADDO	OK	73005						OK	0.00	165.00	0.00	0.00	0.00	0.00	0.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	75.00	0.00	0.00	0.00	0.00	0.00	75.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.00	128.00	0.00	0.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	67.00	8.00	0.00	0.00	0.00	75.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	67.00	45.00	128.00	0.00	0.00	240.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RICHARD J. ROSS - DIRECTOR OF GAS SUPPLY	4052474333	6/4/99 0:00:00	
19980621	1998	DYNEGY MIDSTREAM SERVICES, L.P.	22175	BOX 485	BINGER	CADDO	OK	73009	1000 LOUISIANA SUITE 5800	HOUSTON		TX	77002	OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	JERRY BAMBURG	5802373225	6/4/99 0:00:00	
19981097	1998	FORCENERGY INC	31254	2474 MAIN	CHOCTAW	OKLAHOMA	OK	73020	3838 N CAUSEWAY BLVD #2300	METAIRIE		LA	70002	OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	2.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DD GRIMLIE	4053904324	6/4/99 0:00:00	
19981211	1998	OCTAGON RESOURCES, INC	30586	3550 WEST MAIN SUITE 201	NORMAN	CLEVELAND	OK	73072						OK	0.00	2.00	0.00	12.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	4.00	0.00	17.00	0.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	2.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.00	11.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DOUG BARTLEY	8174161042	9/8/99 9:56:42	
19980192	1998	DEVON ENERGY CORP	3345	20 N BROADWAY SUITE 1500	OKLAHOMA CITY	OKLAHOMA	OK	73102						TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	G.N. MOLLOCK	4055524516	6/4/99 0:00:00	
19980193	1998	DEVON ENERGY CORP	3345	20 N BROADWAY SUITE 1500	OKLAHOMA CITY	OKLAHOMA	OK	73102						TX	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	G.N. MOLLOCK	4055524516	6/4/99 0:00:00	
19980292	1998	HTR GAS TRANSMISSION COMPANY	30998	5600 N. MAY AVENUE SUITE 295	OKLAHOMA CITY		OK	73112						OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	RICK HINKLE	4058480924	6/4/99 0:00:00	
19980191	1998	TWISTER TRANSMISSION CO	30050	5600 N. MAY, SUITE 190	OKLAHOMA CITY	OKLAHOMA	OK	73112	5600 N. MAY AVE  SUITE 190	OKLAHOMA CITY	OKLAHOMA	OK	73112	OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MIKE DONOVAN	4058426978	6/4/99 0:00:00	
19980970	1998	C & L PROCESSORS PARTNERSHIP - OKLAHOMA DIV	30025	201 N. W. 63RD STREET, SUITE 300	OKLAHOMA CITY	OKLAHOMA	OK	73116	PO BOX 2197 - HU 3033	HOUSTON		TX	77252	OK	0.00	18.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	190.00	0.00	0.00	0.00	111.00	0.00	301.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	11.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	150.00	146.00	5.00	0.00	0.00	301.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	157.00	157.00	5.00	0.00	0.00	319.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Susie Sjulin	4058794803	6/4/99 0:00:00	
19980971	1998	C & L PROCESSORS PARTNERSHIP - OKLAHOMA DIV	30025	201 N. W. 63RD STREET, SUITE 300	OKLAHOMA CITY	OKLAHOMA	OK	73116	PO BOX 2197 - HU 3033	HOUSTON		TX	77252	OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	8.00	0.00	35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	18.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	18.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	Susie Sjulin	4058794803	6/4/99 0:00:00	
19980829	1998	ENOGEX INC  (EX. MUSTANG FUEL CORP)	26330	P.O. BOX 24300	OKLAHOMA CITY	OKLAHOMA	OK	73124						OK	69.00	874.00	0.00	0.00	0.00	0.00	0.00	943.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.00	233.00	681.00	0.00	0.00	943.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	26.00	10.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.00	259.00	691.00	0.00	0.00	991.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	JEFFREY P SANDERS	4055584685	6/4/99 0:00:00	
19980406	1998	OIL & GAS PROSPECTORS INC	14195	144 N. E. 44TH ST. P.O. BOX 18778	OKLAHOMA CITY	OKLAHOMA	OK	73154						OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	JOHN W. SHAWVER II	4055259451	6/4/99 0:00:00	
19980407	1998	SHAWVER & SON INC	18240	144 N.E. 44TH ST.P.O. BOX 18778	OKLAHOMA CITY	OKLAHOMA	OK	73154						OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NANCY W HERZEL	4055259451	6/4/99 0:00:00	
19980405	1998	BRITTON GAS PROCESSORS INC	1770	144 N.E.44TH ST. P.O. BOX 18778	OKLAHOMA CITY	OKLAHOMA	OK	73154						OK	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	JOHN W SHAWVER II	4055259451	6/4/99 0:00:00	
19980731	1998	TOTAL PIPELINE CORP	19538	P.O. BOX 855	HEALDTON	CARTER	OK	73438	PO BOX 696000	SAN ANTONIO		TX	78269	OK	0.00	11.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BILL THOMPSON	2105924692	6/4/99 0:00:00	
19980473	1998	SEILING PUBLIC WORKS AUTH	18172	P.O. BOX 1043, 315 N. MAIN	SEILING	DEWEY	OK	73663						OK	0.00	21.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ROBERT TATE	4059224460	6/4/99 0:00:00	
